id,pub_date,is_bestseller,slug,title,image,description,price,discount,bought,in_cart,postponed
815,2022-06-18,0,book-tsc-356,Seven Samurai (Shichinin no samurai),http://dummyimage.com/787x478.png/ff4444/ffffff,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",2625,0.5,457.2,137.6,48.3
816,2021-02-02,1,book-afv-880,"Avengers, The",http://dummyimage.com/522x276.png/dddddd/000000,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",2083,0.9,939.1,312.2,36.1
817,2022-06-22,0,book-bfo-359,"Glass Menagerie, The",http://dummyimage.com/698x559.png/ff4444/ffffff,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",2570,0.9,246.6,172.8,165.8
818,2021-01-24,1,book-umh-911,Out of the Blue (Aramoana),http://dummyimage.com/431x394.png/5fa2dd/ffffff,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.",1051,0.0,395.5,147.0,152.5
819,2022-07-15,0,book-rcz-845,Illegal,http://dummyimage.com/733x444.png/ff4444/ffffff,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",1791,0.7,906.0,88.8,123.9
820,2022-08-24,1,book-hit-981,Road to Bali,http://dummyimage.com/380x760.png/ff4444/ffffff,"Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",1843,0.3,700.0,242.5,30.1
821,2021-11-21,1,book-ipf-370,"Vodka, Mr. Palmu (Vodkaa, komisario Palmu)",http://dummyimage.com/250x515.png/cc0000/ffffff,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",907,0.4,271.0,84.7,144.2
822,2020-10-07,1,book-yho-570,Scenes from a Mall,http://dummyimage.com/398x344.png/dddddd/000000,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",2858,0.1,326.7,256.5,133.4
823,2021-12-14,0,book-yjh-036,I Love You Too,http://dummyimage.com/287x635.png/dddddd/000000,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",2100,0.9,367.1,73.7,166.6
824,2022-03-11,0,book-ozh-084,Commandos Strike at Dawn,http://dummyimage.com/511x278.png/ff4444/ffffff,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",862,0.1,684.0,385.4,174.2
825,2021-06-06,0,book-wdn-655,"Story of Floating Weeds, A (Ukikusa monogatari)",http://dummyimage.com/764x348.png/cc0000/ffffff,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",1492,0.0,254.2,233.9,80.8
826,2022-10-25,0,book-oei-053,"Foreign Affair, A",http://dummyimage.com/797x476.png/5fa2dd/ffffff,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",1562,1.0,484.7,378.0,78.0
827,2021-10-26,1,book-ygn-678,Autopsy (Macchie Solari),http://dummyimage.com/444x383.png/cc0000/ffffff,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",1552,0.4,632.5,182.6,52.6
828,2021-07-29,1,book-gpw-100,"Friends at the Margherita Cafe, The (Gli amici del bar Margherita)",http://dummyimage.com/507x646.png/ff4444/ffffff,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",1243,0.1,358.2,444.7,93.6
829,2020-12-04,1,book-nrq-498,Hav Plenty,http://dummyimage.com/379x574.png/ff4444/ffffff,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,2133,0.7,331.4,324.5,248.0
830,2022-07-28,0,book-jam-883,"Electra, My Love (Szerelmem, Elektra)",http://dummyimage.com/466x638.png/ff4444/ffffff,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",622,0.6,812.1,116.1,190.9
831,2022-11-12,1,book-qgc-717,Zotz!,http://dummyimage.com/692x458.png/cc0000/ffffff,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.",2237,0.8,430.0,495.9,153.9
832,2021-08-26,1,book-nxs-915,Wake of Death,http://dummyimage.com/609x654.png/cc0000/ffffff,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,2611,0.3,320.8,209.1,139.6
833,2022-04-29,1,book-qzy-429,Three Outlaw Samurai (Sanbiki no samurai),http://dummyimage.com/571x656.png/ff4444/ffffff,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.",1856,0.8,539.4,327.6,101.4
834,2022-01-20,1,book-vnx-612,People Will Talk,http://dummyimage.com/491x770.png/5fa2dd/ffffff,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",850,0.0,661.6,256.6,62.0
835,2021-09-13,0,book-hfp-206,Delicatessen,http://dummyimage.com/307x517.png/5fa2dd/ffffff,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",1305,0.1,678.9,291.8,222.5
836,2022-10-17,0,book-bla-013,Taste the Blood of Dracula,http://dummyimage.com/336x665.png/5fa2dd/ffffff,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,1588,0.1,286.0,379.0,232.9
837,2022-03-19,0,book-mgh-224,Palestine Is Still the Issue,http://dummyimage.com/710x786.png/5fa2dd/ffffff,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2041,0.3,741.1,377.4,123.0
838,2022-06-05,0,book-vnk-523,Wallace & Gromit in The Curse of the Were-Rabbit,http://dummyimage.com/255x756.png/cc0000/ffffff,"Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",2519,0.7,292.5,74.8,173.7
839,2021-03-13,0,book-nsr-169,Needing You... (Goo naam gwa neui),http://dummyimage.com/731x605.png/5fa2dd/ffffff,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",1567,0.7,769.2,437.5,245.9
840,2020-09-06,0,book-usq-834,"Pet, The",http://dummyimage.com/707x460.png/dddddd/000000,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,1406,0.5,409.4,151.0,87.6
841,2020-09-17,0,book-set-391,Little Hamlet,http://dummyimage.com/753x581.png/ff4444/ffffff,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",793,0.6,361.8,172.6,90.2
842,2021-07-18,0,book-xvs-779,Accident (Yi ngoi),http://dummyimage.com/583x631.png/cc0000/ffffff,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",2968,0.5,396.2,53.2,151.1
843,2020-10-27,0,book-mys-139,"Killings at Outpost Zeta, The",http://dummyimage.com/532x371.png/cc0000/ffffff,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.",945,0.4,885.5,126.1,106.9
844,2022-02-05,1,book-zsb-066,Pirates,http://dummyimage.com/483x536.png/cc0000/ffffff,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",2386,0.4,887.0,444.6,42.3
845,2020-11-29,1,book-suz-983,Addams Family Reunion,http://dummyimage.com/665x306.png/cc0000/ffffff,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",1209,1.0,609.6,95.0,42.7
846,2020-12-11,0,book-lvt-851,Les Formidables (Gang-jeok),http://dummyimage.com/717x641.png/5fa2dd/ffffff,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",1071,0.1,568.9,138.9,133.0
847,2022-07-02,0,book-vpg-368,"Punk Syndrome, The (Kovasikajuttu)",http://dummyimage.com/551x796.png/5fa2dd/ffffff,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2953,0.9,916.0,338.9,69.3
848,2022-11-11,1,book-vos-904,"Getting Go, the Go Doc Project",http://dummyimage.com/587x436.png/dddddd/000000,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,676,0.6,379.3,453.3,86.4
849,2021-01-17,1,book-kdq-553,Hoop Dreams,http://dummyimage.com/723x704.png/dddddd/000000,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",758,0.9,973.3,281.2,111.3
850,2022-03-14,1,book-fdm-661,Patrick,http://dummyimage.com/759x272.png/cc0000/ffffff,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,1384,0.7,233.0,385.9,135.4
851,2021-04-14,1,book-rjq-837,Little Lili (La petite Lili),http://dummyimage.com/776x355.png/ff4444/ffffff,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",1937,0.5,834.1,172.0,54.3
852,2022-10-16,0,book-gei-605,Wagon Master,http://dummyimage.com/581x690.png/cc0000/ffffff,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,2956,0.3,826.9,198.6,131.6
853,2020-09-27,0,book-ofp-857,Kino-Eye (Kinoglaz),http://dummyimage.com/748x365.png/cc0000/ffffff,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",2017,0.3,424.1,395.0,120.6
854,2021-05-09,0,book-qnj-297,Murder She Said,http://dummyimage.com/308x585.png/dddddd/000000,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",2514,0.5,415.8,261.2,29.8
855,2021-06-04,0,book-uog-951,Concursante,http://dummyimage.com/434x665.png/ff4444/ffffff,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",1767,0.5,754.5,316.0,129.5
856,2021-03-20,1,book-ock-684,Dragon Day,http://dummyimage.com/535x726.png/cc0000/ffffff,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",2959,0.1,937.2,400.7,142.0
857,2021-10-27,1,book-kci-030,Touchy Feely,http://dummyimage.com/286x605.png/dddddd/000000,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.",2155,0.1,866.6,296.1,232.8
858,2021-07-11,1,book-atj-056,Once Upon a Forest,http://dummyimage.com/425x528.png/5fa2dd/ffffff,"Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",2629,0.6,817.2,239.6,44.7
859,2022-11-01,0,book-ikg-697,"January Man, The",http://dummyimage.com/747x507.png/dddddd/000000,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",1969,0.2,436.6,429.3,165.3
860,2021-03-10,0,book-kfk-022,New York: A Documentary Film,http://dummyimage.com/508x766.png/5fa2dd/ffffff,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",2608,0.0,792.5,239.8,115.1
861,2021-06-06,0,book-uzk-932,Carrington,http://dummyimage.com/442x476.png/5fa2dd/ffffff,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",2821,0.8,475.2,145.4,137.1
862,2021-10-24,1,book-zyy-105,Blondes at Work,http://dummyimage.com/685x384.png/cc0000/ffffff,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",1710,0.4,242.3,251.3,62.2
863,2021-08-10,0,book-pvg-787,Starship Invasions,http://dummyimage.com/471x528.png/ff4444/ffffff,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,1932,0.2,813.2,420.5,139.5
864,2020-12-26,1,book-cll-217,Our Daily Bread (Unser täglich Brot),http://dummyimage.com/303x516.png/5fa2dd/ffffff,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",2952,0.6,389.6,85.9,170.4
865,2021-05-12,1,book-xvz-290,Frozen,http://dummyimage.com/558x453.png/cc0000/ffffff,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",1116,1.0,309.1,394.2,47.5
866,2022-02-04,1,book-suq-895,Flowers of Shanghai (Hai shang hua),http://dummyimage.com/489x430.png/dddddd/000000,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.",942,0.5,341.5,323.0,47.8
867,2021-12-13,0,book-dzb-598,Road to Bali,http://dummyimage.com/666x371.png/cc0000/ffffff,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.",2690,0.6,748.2,490.2,39.6
868,2020-09-11,1,book-awt-473,"Target Shoots First, The",http://dummyimage.com/610x488.png/ff4444/ffffff,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",1074,0.3,307.0,243.5,194.1
869,2021-11-24,1,book-tti-840,"Unknown Known, The",http://dummyimage.com/409x584.png/5fa2dd/ffffff,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",2259,0.7,610.2,227.6,93.4
870,2022-11-12,0,book-uws-396,13B,http://dummyimage.com/353x300.png/5fa2dd/ffffff,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",1358,0.2,971.5,248.0,119.6
871,2022-07-22,0,book-dpi-192,Late Night Shopping,http://dummyimage.com/405x707.png/5fa2dd/ffffff,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",900,0.6,206.4,289.3,221.4
872,2022-02-23,0,book-ocz-567,Diplomacy (Diplomatie),http://dummyimage.com/435x450.png/cc0000/ffffff,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",1060,1.0,248.0,66.0,44.6
873,2021-11-08,0,book-zet-254,"Foster Brothers, The (Süt kardesler)",http://dummyimage.com/662x778.png/dddddd/000000,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",2572,0.1,559.5,73.0,160.6
874,2021-10-30,0,book-ahf-238,"Leo's Room (Cuarto de Leo, El)",http://dummyimage.com/269x329.png/cc0000/ffffff,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",2244,0.8,359.6,498.4,173.2
875,2022-12-11,1,book-anr-040,Lady Sings the Blues,http://dummyimage.com/631x546.png/5fa2dd/ffffff,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",1742,0.6,751.9,167.0,121.7
876,2022-10-24,1,book-nfe-516,Cradle Will Rock,http://dummyimage.com/553x406.png/cc0000/ffffff,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,1792,0.6,678.1,121.6,120.6
877,2021-01-07,0,book-fvb-435,What's the Matter with Helen?,http://dummyimage.com/515x311.png/cc0000/ffffff,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",690,0.6,457.3,407.9,89.3
878,2021-11-23,0,book-sfe-118,"Nightmare on Elm Street 3: Dream Warriors, A",http://dummyimage.com/535x577.png/cc0000/ffffff,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",2922,0.3,874.2,118.1,79.8
879,2022-08-04,1,book-cey-873,Spies Like Us,http://dummyimage.com/442x359.png/dddddd/000000,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,1343,0.2,323.2,403.7,84.5
880,2021-11-18,0,book-vkw-969,Lone Survivor,http://dummyimage.com/767x437.png/ff4444/ffffff,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,1098,0.7,278.8,239.3,61.8
881,2022-04-09,0,book-fyz-383,Karthik Calling Karthik,http://dummyimage.com/537x542.png/ff4444/ffffff,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2941,0.9,896.2,75.6,204.5
882,2021-08-17,1,book-bsg-616,Whatever Happened to Aunt Alice?,http://dummyimage.com/613x534.png/dddddd/000000,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",1403,0.5,978.4,104.8,70.6
883,2021-03-16,0,book-vzg-069,Pumzi,http://dummyimage.com/740x251.png/cc0000/ffffff,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",1295,0.7,925.6,366.3,156.2
884,2022-10-13,1,book-pfs-193,The Testimony,http://dummyimage.com/338x529.png/5fa2dd/ffffff,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,2405,0.5,235.7,491.3,98.7
885,2021-06-20,0,book-osd-702,Shifty,http://dummyimage.com/322x439.png/ff4444/ffffff,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",2078,0.5,841.5,102.1,189.1
886,2021-02-16,0,book-ytw-052,A Night at the Movies: The Horrors of Stephen King,http://dummyimage.com/605x633.png/5fa2dd/ffffff,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",1432,0.5,621.8,361.7,155.9
887,2021-08-04,1,book-ukz-179,Beyond the Door II (Schock) (Shock) (Suspense),http://dummyimage.com/357x754.png/cc0000/ffffff,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,1074,0.7,452.7,184.4,121.5
888,2021-07-26,1,book-dzr-724,The Little Kidnappers,http://dummyimage.com/597x556.png/cc0000/ffffff,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",627,0.4,871.3,169.5,203.2
889,2022-03-10,0,book-cim-746,"Talent Given Us, The",http://dummyimage.com/666x458.png/5fa2dd/ffffff,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",2434,0.4,774.8,380.6,92.3
